SSIM
0.8314056679801201
0.6270259623168779
0.6869970241933501
0.7139604164993583
0.6782666557902507
0.66932404117336
0.6100450126845568
0.7823233648013705
0.6285456621985203
0.8431768408909716
0.7622485693368113
0.6002642293070608
0.7514603020450855
0.6900767510811889
0.7578174856316872
0.6248136322253917
0.7344733455278397
0.6568692829402518
0.5662415629349065
0.6166320510709273
0.6214267449399898
0.7440068772558425
0.7612053724901624
0.7969306162734144
0.7564525345727778
0.814868535268512
0.7010438505362365
0.5648955383965095
0.8828875613595775
0.7492420990191933
0.6885252761681788
0.7004631718251516
0.7193350341030097
0.6011729301128957
0.7681351847843618
0.6358673797733005
0.7454609231417264
0.6658646417703377
0.7374567770359388
0.47046723822672376
0.6527722264247986
0.6579564446710972
0.6703105703452062
0.8670279571945819
0.6815762180806609
0.7390073510560202
0.6495263254912271
0.7414780583775136
0.6853284787399938
0.8003052745942
0.6362681024582346
0.6042561984807946
0.5388256676263672
0.7580469219105758
0.8459889703830228
0.70174797013334
0.7637907331446728
0.6770990889088214
0.619771993460468
0.6370395955261762
0.7672799417383216
0.6620922030724549
0.6125832789995325
0.5883368501893703
0.7070166968111486
0.8066793122468308
0.8203949361190662
0.764322255332074
0.7255013028365
0.7871068079236154
0.6372255544853873
0.7685129858175657
0.7279964259974618
0.8835873383779818
0.5088339331579895
0.6494063517859758
0.7007733911612563
0.7526155677745312
0.814046968828409
0.7645808490741363
0.7520490586232325
0.7638782879793857
0.7208939338297871
0.7241664251093519
0.6625775697850442
0.7888340014503561
0.5816036597836637
0.6761782480749564
0.6926521428555865
0.7234723542780207
0.6009443976279751
0.6949031944671236
0.6626456083504824
0.6689316462305995
0.8659125450819226
0.7997169413546621
0.7851128034988983
0.5525277396411146
0.722386576943282
0.680245170766712
0.6700729372871826
0.5899360034066635
0.7523630890872403
0.8819382394556576
0.8082685496096751
0.6239694888823228
0.6543476086567165
0.7922245568230103
0.764721874381706
0.5820456803041832
0.8307762071068705
0.5543421039756462
0.6707566808904647
0.8072324013056258
0.6367221178357837
0.5788769187944284
0.73204895734057
0.6132026470762885
0.7586417342281585
0.7530110870049422
0.7396390661688981
0.7584496579781048
0.697900843187968
0.6407863526092051
0.6714989155447431
0.7438160629986889
0.6687685101879165
0.8391296458559006
0.5146496974433805
0.8635912634592783
0.7752581024121338
0.7162024297063264
0.5299341680483782
0.7397334673018775
0.7143451004966117
0.5870710489477946
0.8814883720328119
0.5354481770630221
0.6111901050515534
0.6008941327023742
0.7526328854591483
0.7255016818657609
0.7626287644925563
0.7257022644731785
0.6555122322341712
0.7000407314432695
0.7054236752504743
0.7876107355487523
0.6854750055319085
0.7194502070616249
0.7616752799701161
0.6856245209104187
0.8037029455871172
0.663215851678413
0.6670708404265492
0.5955027298881111
0.8525676473261302
0.6308607042285873
0.6251701494530361
0.7538862166731781
0.8603233415917834
0.7387350697864806
0.6804176420816515
0.6770038045899063
0.8051581271023283
0.7453592329117975
0.5875125451302867
0.6616233078621145
0.6977375066075167
0.4982838898322386
0.6455398156020313
0.7482546912871103
0.6793503932163051
0.6916667924536687
0.6030234701902272
0.7416813135615236
0.8297206775113898
0.7668585840689651
0.6937229638905817
0.760623834619756
0.6696897974584621
0.6494616464202566
0.7130816498912556
0.6699686364251853
0.7463021066140814
0.7742285973161193
0.61459595536714
0.704434373420144
0.770849251090413
0.7617764236021685
0.7302670198368465
0.5838971803484068
0.6110867747226206
0.6945332770293736
0.7641628662235848
0.5432700944712624
0.6317318141505155
0.6184277020079072
0.6204612370712856
